TARGETID,file_idx,parquet_file,row_in_file,abs_index
1503p032-1100,321,train-00321-of-00396.parquet,109,82606
1503p032-1839,321,train-00321-of-00396.parquet,113,82610
1503p032-2009,321,train-00321-of-00396.parquet,116,82613
1503p032-2035,321,train-00321-of-00396.parquet,117,82614
1503p032-2645,321,train-00321-of-00396.parquet,123,82620
1503p032-3923,321,train-00321-of-00396.parquet,137,82634
1503p032-4964,321,train-00321-of-00396.parquet,151,82648
1503p032-5072,321,train-00321-of-00396.parquet,152,82649
1503p032-5078,321,train-00321-of-00396.parquet,153,82650
1503p032-5148,321,train-00321-of-00396.parquet,154,82651
1503p032-7479,321,train-00321-of-00396.parquet,170,82667
1503p032-7945,321,train-00321-of-00396.parquet,174,82671
1503p032-8653,321,train-00321-of-00396.parquet,179,82676
1503p032-8945,321,train-00321-of-00396.parquet,181,82678
1503p032-9115,321,train-00321-of-00396.parquet,182,82679
1503p032-9438,321,train-00321-of-00396.parquet,183,82680
1503p032-9703,321,train-00321-of-00396.parquet,186,82683
1503p032-11532,321,train-00321-of-00396.parquet,204,82701
1503p032-12255,321,train-00321-of-00396.parquet,213,82710
1503p032-12331,321,train-00321-of-00396.parquet,215,82712
1503p032-14631,321,train-00321-of-00396.parquet,236,82733
1503p035-2843,321,train-00321-of-00396.parquet,250,82747
1503p035-4799,321,train-00321-of-00396.parquet,253,82750
1503p035-4878,321,train-00321-of-00396.parquet,254,82751
1503p035-6086,322,train-00322-of-00396.parquet,0,82754
1503p035-6094,322,train-00322-of-00396.parquet,1,82755
1503p035-7817,322,train-00322-of-00396.parquet,7,82761
1503p035-7822,322,train-00322-of-00396.parquet,8,82762
1503p035-8232,322,train-00322-of-00396.parquet,9,82763
1503p035-8376,322,train-00322-of-00396.parquet,12,82766
1503p035-10340,322,train-00322-of-00396.parquet,25,82779
1503p035-10490,322,train-00322-of-00396.parquet,27,82781
1503p035-11001,322,train-00322-of-00396.parquet,28,82782
1503p035-11376,322,train-00322-of-00396.parquet,32,82786
1503p035-11719,322,train-00322-of-00396.parquet,39,82793
1503p035-12373,322,train-00322-of-00396.parquet,45,82799
1503p035-13277,322,train-00322-of-00396.parquet,51,82805
1503p035-13557,322,train-00322-of-00396.parquet,56,82810
1503p035-13616,322,train-00322-of-00396.parquet,58,82812
1503p035-13953,322,train-00322-of-00396.parquet,62,82816
1503p035-14664,322,train-00322-of-00396.parquet,66,82820
1503p035-14967,322,train-00322-of-00396.parquet,70,82824
1503p035-15268,322,train-00322-of-00396.parquet,74,82828
1503p035-15301,322,train-00322-of-00396.parquet,76,82830
1503p035-15320,322,train-00322-of-00396.parquet,78,82832
1503p035-15340,322,train-00322-of-00396.parquet,79,82833
1503p035-15725,322,train-00322-of-00396.parquet,86,82840
1503p035-16431,322,train-00322-of-00396.parquet,92,82846
1503p035-16538,322,train-00322-of-00396.parquet,99,82853
1503p035-16933,322,train-00322-of-00396.parquet,108,82862
1503p035-17175,322,train-00322-of-00396.parquet,113,82867
1505p032-747,322,train-00322-of-00396.parquet,122,82876
1505p032-816,322,train-00322-of-00396.parquet,124,82878
1505p032-884,322,train-00322-of-00396.parquet,125,82879
1505p032-897,322,train-00322-of-00396.parquet,126,82880
1505p032-2127,322,train-00322-of-00396.parquet,148,82902
1505p032-2495,322,train-00322-of-00396.parquet,156,82910
1505p032-2927,322,train-00322-of-00396.parquet,163,82917
1505p032-3606,322,train-00322-of-00396.parquet,175,82929
1505p032-4018,322,train-00322-of-00396.parquet,184,82938
1505p032-4079,322,train-00322-of-00396.parquet,186,82940
1505p032-5376,322,train-00322-of-00396.parquet,204,82958
1505p032-5822,322,train-00322-of-00396.parquet,210,82964
1505p032-6435,322,train-00322-of-00396.parquet,213,82967
1505p032-7766,322,train-00322-of-00396.parquet,220,82974
1505p032-7774,322,train-00322-of-00396.parquet,221,82975
1505p032-8958,322,train-00322-of-00396.parquet,236,82990
1505p032-9356,322,train-00322-of-00396.parquet,239,82993
1505p032-10850,323,train-00323-of-00396.parquet,7,83018
1505p032-10924,323,train-00323-of-00396.parquet,11,83022
1505p032-11025,323,train-00323-of-00396.parquet,13,83024
1505p032-11118,323,train-00323-of-00396.parquet,16,83027
1505p032-11167,323,train-00323-of-00396.parquet,17,83028
1505p032-12256,323,train-00323-of-00396.parquet,42,83053
1505p032-12547,323,train-00323-of-00396.parquet,47,83058
1505p032-12576,323,train-00323-of-00396.parquet,48,83059
1505p032-12626,323,train-00323-of-00396.parquet,51,83062
1505p032-13876,323,train-00323-of-00396.parquet,67,83078
1505p032-13947,323,train-00323-of-00396.parquet,71,83082
1505p032-14097,323,train-00323-of-00396.parquet,78,83089
1505p032-15387,323,train-00323-of-00396.parquet,90,83101
1505p032-16448,323,train-00323-of-00396.parquet,99,83110
1505p035-1655,323,train-00323-of-00396.parquet,128,83139
1505p035-1726,323,train-00323-of-00396.parquet,130,83141
1505p035-3705,323,train-00323-of-00396.parquet,159,83170
1505p035-3945,323,train-00323-of-00396.parquet,165,83176
1505p035-4556,323,train-00323-of-00396.parquet,172,83183
1505p035-5257,323,train-00323-of-00396.parquet,184,83195
1505p035-5444,323,train-00323-of-00396.parquet,186,83197
1505p035-7121,323,train-00323-of-00396.parquet,223,83234
1505p035-7484,323,train-00323-of-00396.parquet,235,83246
1505p035-8467,323,train-00323-of-00396.parquet,256,83267
1505p035-8487,324,train-00324-of-00396.parquet,0,83268
1505p035-8568,324,train-00324-of-00396.parquet,2,83270
1505p035-8692,324,train-00324-of-00396.parquet,5,83273
1505p035-9296,324,train-00324-of-00396.parquet,15,83283
1505p035-9509,324,train-00324-of-00396.parquet,23,83291
1505p035-9747,324,train-00324-of-00396.parquet,28,83296
1505p035-10373,324,train-00324-of-00396.parquet,37,83305
1505p035-12821,324,train-00324-of-00396.parquet,78,83346
1505p035-13142,324,train-00324-of-00396.parquet,87,83355
1505p035-13274,324,train-00324-of-00396.parquet,94,83362
1505p035-13319,324,train-00324-of-00396.parquet,97,83365
1505p035-13495,324,train-00324-of-00396.parquet,100,83368
1505p035-13703,324,train-00324-of-00396.parquet,107,83375
1505p035-14035,324,train-00324-of-00396.parquet,114,83382
1505p035-14084,324,train-00324-of-00396.parquet,115,83383
1505p035-14968,324,train-00324-of-00396.parquet,137,83405
1505p035-15123,324,train-00324-of-00396.parquet,138,83406
1505p035-15880,324,train-00324-of-00396.parquet,143,83411
1506p010-3665,324,train-00324-of-00396.parquet,187,83455
1506p010-7389,324,train-00324-of-00396.parquet,194,83462
1506p010-8818,324,train-00324-of-00396.parquet,201,83469
1506p010-9078,324,train-00324-of-00396.parquet,204,83472
1506p010-10383,324,train-00324-of-00396.parquet,211,83479
1506p010-11638,324,train-00324-of-00396.parquet,222,83490
1506p010-12220,324,train-00324-of-00396.parquet,232,83500
1506p010-12671,324,train-00324-of-00396.parquet,241,83509
1506p012-2498,325,train-00325-of-00396.parquet,12,83537
1506p012-4799,325,train-00325-of-00396.parquet,38,83563
1506p012-5068,325,train-00325-of-00396.parquet,45,83570
1506p012-5590,325,train-00325-of-00396.parquet,52,83577
1506p012-5669,325,train-00325-of-00396.parquet,54,83579
1506p012-5741,325,train-00325-of-00396.parquet,56,83581
1506p012-5778,325,train-00325-of-00396.parquet,57,83582
1506p012-5892,325,train-00325-of-00396.parquet,60,83585
1506p012-6910,325,train-00325-of-00396.parquet,74,83599
1506p012-7561,325,train-00325-of-00396.parquet,79,83604
1506p012-7565,325,train-00325-of-00396.parquet,80,83605
1506p012-7617,325,train-00325-of-00396.parquet,82,83607
1506p012-8045,325,train-00325-of-00396.parquet,85,83610
1506p012-9264,325,train-00325-of-00396.parquet,102,83627
1506p012-10134,325,train-00325-of-00396.parquet,110,83635
1506p012-10507,325,train-00325-of-00396.parquet,115,83640
1506p012-10555,325,train-00325-of-00396.parquet,118,83643
1506p012-11710,325,train-00325-of-00396.parquet,133,83658
1506p012-11839,325,train-00325-of-00396.parquet,134,83659
1506p012-11901,325,train-00325-of-00396.parquet,136,83661
1506p012-12623,325,train-00325-of-00396.parquet,147,83672
1506p012-12937,325,train-00325-of-00396.parquet,155,83680
1506p012-13412,325,train-00325-of-00396.parquet,156,83681
1506p012-14740,325,train-00325-of-00396.parquet,165,83690
1506p012-14825,325,train-00325-of-00396.parquet,168,83693
1506p012-15651,325,train-00325-of-00396.parquet,185,83710
1506p012-16056,325,train-00325-of-00396.parquet,192,83717
1506p012-16260,325,train-00325-of-00396.parquet,194,83719
1506p012-16299,325,train-00325-of-00396.parquet,197,83722
1506p015-1046,325,train-00325-of-00396.parquet,207,83732
1506p015-1229,325,train-00325-of-00396.parquet,210,83735
1506p015-3911,325,train-00325-of-00396.parquet,228,83753
1506p015-5241,325,train-00325-of-00396.parquet,240,83765
1506p015-5924,325,train-00325-of-00396.parquet,249,83774
1506p015-7417,326,train-00326-of-00396.parquet,11,83793
1506p015-7800,326,train-00326-of-00396.parquet,15,83797
1506p015-7838,326,train-00326-of-00396.parquet,17,83799
1506p015-7905,326,train-00326-of-00396.parquet,20,83802
1506p015-8087,326,train-00326-of-00396.parquet,23,83805
1506p015-8365,326,train-00326-of-00396.parquet,27,83809
1506p015-8473,326,train-00326-of-00396.parquet,29,83811
1506p015-8672,326,train-00326-of-00396.parquet,33,83815
1506p015-8897,326,train-00326-of-00396.parquet,39,83821
1506p015-11122,326,train-00326-of-00396.parquet,64,83846
1506p015-11299,326,train-00326-of-00396.parquet,67,83849
1506p015-12258,326,train-00326-of-00396.parquet,72,83854
1506p015-12287,326,train-00326-of-00396.parquet,74,83856
1506p015-13135,326,train-00326-of-00396.parquet,79,83861
1506p015-14058,326,train-00326-of-00396.parquet,96,83878
1506p015-14085,326,train-00326-of-00396.parquet,100,83882
1506p015-14266,326,train-00326-of-00396.parquet,106,83888
1506p015-15523,326,train-00326-of-00396.parquet,115,83897
1506p015-15701,326,train-00326-of-00396.parquet,117,83899
1506p015-15751,326,train-00326-of-00396.parquet,118,83900
1506p015-16881,326,train-00326-of-00396.parquet,120,83902
1506p015-18009,326,train-00326-of-00396.parquet,124,83906
1506p017-2345,326,train-00326-of-00396.parquet,148,83930
1506p017-4428,326,train-00326-of-00396.parquet,168,83950
1506p017-5309,326,train-00326-of-00396.parquet,172,83954
1506p017-5790,326,train-00326-of-00396.parquet,175,83957
1506p017-5883,326,train-00326-of-00396.parquet,179,83961
1506p017-6283,326,train-00326-of-00396.parquet,183,83965
1506p017-6353,326,train-00326-of-00396.parquet,186,83968
1506p017-6582,326,train-00326-of-00396.parquet,188,83970
1506p017-6673,326,train-00326-of-00396.parquet,191,83973
1506p017-7621,326,train-00326-of-00396.parquet,200,83982
1506p017-11562,326,train-00326-of-00396.parquet,211,83993
1506p017-14798,326,train-00326-of-00396.parquet,231,84013
1506p017-16616,326,train-00326-of-00396.parquet,242,84024
1506p020-949,326,train-00326-of-00396.parquet,249,84031
1506p020-1136,326,train-00326-of-00396.parquet,253,84035
1506p020-2866,327,train-00327-of-00396.parquet,13,84052
1506p020-3220,327,train-00327-of-00396.parquet,18,84057
1506p020-4106,327,train-00327-of-00396.parquet,27,84066
1506p020-4384,327,train-00327-of-00396.parquet,34,84073
1506p020-4626,327,train-00327-of-00396.parquet,37,84076
1506p020-7578,327,train-00327-of-00396.parquet,64,84103
1506p020-7648,327,train-00327-of-00396.parquet,65,84104
1506p020-9929,327,train-00327-of-00396.parquet,84,84123
1506p020-9934,327,train-00327-of-00396.parquet,85,84124
1506p020-10644,327,train-00327-of-00396.parquet,91,84130
1506p020-11666,327,train-00327-of-00396.parquet,104,84143
1506p020-13668,327,train-00327-of-00396.parquet,129,84168
1506p020-13719,327,train-00327-of-00396.parquet,130,84169
1506p020-13865,327,train-00327-of-00396.parquet,132,84171
1506p020-14055,327,train-00327-of-00396.parquet,135,84174
1506p020-14668,327,train-00327-of-00396.parquet,141,84180
1506p020-15629,327,train-00327-of-00396.parquet,158,84197
1506p020-16345,327,train-00327-of-00396.parquet,167,84206
1506p020-16636,327,train-00327-of-00396.parquet,172,84211
1506p020-16732,327,train-00327-of-00396.parquet,173,84212
1506p020-17868,327,train-00327-of-00396.parquet,198,84237
1506p022-2020,327,train-00327-of-00396.parquet,221,84260
1506p022-2218,327,train-00327-of-00396.parquet,224,84263
1506p022-3758,327,train-00327-of-00396.parquet,247,84286
1506p022-4054,327,train-00327-of-00396.parquet,252,84291
1506p022-6301,328,train-00328-of-00396.parquet,36,84332
1506p022-7084,328,train-00328-of-00396.parquet,46,84342
1506p022-10819,328,train-00328-of-00396.parquet,88,84384
1506p022-12440,328,train-00328-of-00396.parquet,114,84410
1506p022-12824,328,train-00328-of-00396.parquet,120,84416
1506p022-13396,328,train-00328-of-00396.parquet,131,84427
1506p022-13720,328,train-00328-of-00396.parquet,143,84439
1506p022-14044,328,train-00328-of-00396.parquet,147,84443
1506p022-14218,328,train-00328-of-00396.parquet,151,84447
1506p022-15382,328,train-00328-of-00396.parquet,164,84460
1506p022-16374,328,train-00328-of-00396.parquet,180,84476
1506p022-16547,328,train-00328-of-00396.parquet,184,84480
1506p022-17376,328,train-00328-of-00396.parquet,198,84494
1506p022-18278,328,train-00328-of-00396.parquet,207,84503
1506p025-1718,328,train-00328-of-00396.parquet,215,84511
1506p025-1743,328,train-00328-of-00396.parquet,216,84512
1506p025-2387,328,train-00328-of-00396.parquet,226,84522
1506p025-4154,328,train-00328-of-00396.parquet,239,84535
1506p025-4489,328,train-00328-of-00396.parquet,243,84539
1506p025-4845,328,train-00328-of-00396.parquet,250,84546
1506p025-5393,329,train-00329-of-00396.parquet,3,84556
1506p025-5858,329,train-00329-of-00396.parquet,8,84561
1506p025-6400,329,train-00329-of-00396.parquet,16,84569
1506p025-7679,329,train-00329-of-00396.parquet,32,84585
1506p025-8246,329,train-00329-of-00396.parquet,35,84588
1506p025-8620,329,train-00329-of-00396.parquet,42,84595
1506p025-8702,329,train-00329-of-00396.parquet,43,84596
1506p025-8729,329,train-00329-of-00396.parquet,46,84599
1506p025-9071,329,train-00329-of-00396.parquet,59,84612
1506p025-9654,329,train-00329-of-00396.parquet,66,84619
1506p025-9747,329,train-00329-of-00396.parquet,68,84621
1506p025-9855,329,train-00329-of-00396.parquet,69,84622
1506p025-9897,329,train-00329-of-00396.parquet,72,84625
1506p025-10413,329,train-00329-of-00396.parquet,78,84631
1506p025-10839,329,train-00329-of-00396.parquet,80,84633
1506p025-11223,329,train-00329-of-00396.parquet,88,84641
1506p025-11641,329,train-00329-of-00396.parquet,94,84647
1506p025-12492,329,train-00329-of-00396.parquet,104,84657
1506p025-13353,329,train-00329-of-00396.parquet,114,84667
1506p025-13879,329,train-00329-of-00396.parquet,118,84671
1506p025-14865,329,train-00329-of-00396.parquet,129,84682
1506p025-15069,329,train-00329-of-00396.parquet,131,84684
1506p025-17359,329,train-00329-of-00396.parquet,150,84703
1506p025-17790,329,train-00329-of-00396.parquet,162,84715
1506p027-2288,329,train-00329-of-00396.parquet,204,84757
1506p027-2548,329,train-00329-of-00396.parquet,206,84759
1506p027-2881,329,train-00329-of-00396.parquet,214,84767
1506p027-3187,329,train-00329-of-00396.parquet,218,84771
1506p027-3537,329,train-00329-of-00396.parquet,222,84775
1506p027-3630,329,train-00329-of-00396.parquet,225,84778
1506p027-3968,329,train-00329-of-00396.parquet,232,84785
1506p027-4162,329,train-00329-of-00396.parquet,235,84788
1506p027-4327,329,train-00329-of-00396.parquet,240,84793
1506p027-4335,329,train-00329-of-00396.parquet,241,84794
1506p027-4415,329,train-00329-of-00396.parquet,243,84796
1506p027-4682,329,train-00329-of-00396.parquet,247,84800
1506p027-5757,330,train-00330-of-00396.parquet,7,84817
1506p027-5829,330,train-00330-of-00396.parquet,9,84819
1506p027-6078,330,train-00330-of-00396.parquet,17,84827
1506p027-6181,330,train-00330-of-00396.parquet,18,84828
1506p027-6270,330,train-00330-of-00396.parquet,19,84829
1506p027-7317,330,train-00330-of-00396.parquet,36,84846
1506p027-7464,330,train-00330-of-00396.parquet,38,84848
1506p027-7492,330,train-00330-of-00396.parquet,39,84849
1506p027-7527,330,train-00330-of-00396.parquet,40,84850
1506p027-7878,330,train-00330-of-00396.parquet,47,84857
1506p027-7958,330,train-00330-of-00396.parquet,48,84858
1506p027-8811,330,train-00330-of-00396.parquet,59,84869
1506p027-8834,330,train-00330-of-00396.parquet,60,84870
1506p027-8851,330,train-00330-of-00396.parquet,62,84872
1506p027-9730,330,train-00330-of-00396.parquet,75,84885
1506p027-10169,330,train-00330-of-00396.parquet,82,84892
1506p027-10727,330,train-00330-of-00396.parquet,99,84909
1506p027-11112,330,train-00330-of-00396.parquet,105,84915
1506p027-11133,330,train-00330-of-00396.parquet,106,84916
1506p027-11417,330,train-00330-of-00396.parquet,111,84921
1506p027-11537,330,train-00330-of-00396.parquet,112,84922
1506p027-11579,330,train-00330-of-00396.parquet,113,84923
1506p027-12236,330,train-00330-of-00396.parquet,120,84930
1506p027-12420,330,train-00330-of-00396.parquet,122,84932
1506p027-12526,330,train-00330-of-00396.parquet,124,84934
1506p027-13323,330,train-00330-of-00396.parquet,137,84947
1506p027-13759,330,train-00330-of-00396.parquet,145,84955
1506p027-14138,330,train-00330-of-00396.parquet,150,84960
1506p027-14607,330,train-00330-of-00396.parquet,155,84965
1506p027-15079,330,train-00330-of-00396.parquet,163,84973
1506p027-15209,330,train-00330-of-00396.parquet,168,84978
1506p027-15853,330,train-00330-of-00396.parquet,174,84984
1506p027-15926,330,train-00330-of-00396.parquet,176,84986
1506p027-16309,330,train-00330-of-00396.parquet,183,84993
1506p027-16837,330,train-00330-of-00396.parquet,188,84998
1506p027-17155,330,train-00330-of-00396.parquet,190,85000
1506p027-18260,330,train-00330-of-00396.parquet,207,85017
1506p027-18377,330,train-00330-of-00396.parquet,208,85018
